EDGErank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct,EDGE_list_rank
1,Burramys_parvus,Diprotodontia,Burramyidae,Burramys,CR,24.4288352768582,4.26718653068784,25.8333946417601,4.4678316146383,0.969017552722647,0.0652740733396005,25.89502436858,1,1.0,1000,direct,Burramys_parvus,0.0,1
2,Daubentonia_madagascariensis,Primates,Daubentoniidae,Daubentonia,EN,20.0411644184954,11.4326095717708,40.23966447,7.9875085525,0.485787927334518,0.286754805576868,41.0324468814,1,1.0,1000,direct,Daubentonia_madagascariensis,0.0,2
3,Gymnobelideus_leadbeateri,Diprotodontia,Petauridae,Gymnobelideus,CR,19.5534365482907,3.32273151644772,20.5618230155105,3.18905435670835,0.967575510453126,0.0662981227538091,20.67481468046,1,1.0,1000,direct,Gymnobelideus_leadbeateri,0.0,3
5,Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,Myrmecobius,EN,14.9427440471831,8.69718257276751,31.418465855,4.95583162566982,0.477873992604072,0.267504895809732,18.4315649679916,1,1.0,1000,direct,Myrmecobius_fasciatus,0.0,4
6,Manis_culionensis,Pholidota,Manidae,Manis,CR,14.762869842737,6.93892834669313,15.5856917570112,7.15002042917572,0.970356921865497,0.0643093832084664,6.59108618365414,1,1.0,1000,direct,Manis_culionensis,0.0,5
7,Desmana_moschata,Eulipotyphla,Talpidae,Desmana,CR,14.3347338126028,4.56312341146115,15.1524298913282,4.68006525442127,0.968126321131184,0.0631341423864674,12.533966043835,1,1.0,1000,direct,Desmana_moschata,0.0,6
8,Manis_pentadactyla,Pholidota,Manidae,Manis,CR,14.2305190945144,6.63240784481634,14.9962479587076,7.10916194866603,0.970255103189162,0.0643691045698731,0.868426868798592,1,1.0,1000,direct,Manis_pentadactyla,0.0,7
9,Manis_javanica,Pholidota,Manidae,Manis,CR,14.1766755545633,6.62788639767391,14.970963113293,6.60861819597227,0.970255103189162,0.0643103644654012,0.853712047122,1,1.0,1000,direct,Manis_javanica,0.0,8
11,Varecia_variegata,Primates,Lemuridae,Varecia,CR,12.0680147972203,2.80016900856675,12.6348710165972,2.68344045611888,0.970140448847516,0.0600388275090146,0.9384068616351,1,1.0,1000,direct,Varecia_variegata,0.0,9
12,Varecia_rubra,Primates,Lemuridae,Varecia,CR,12.0536721476995,2.77098000311766,12.6173093348197,2.66854049082393,0.970168698415343,0.0598034797959762,0.9384068616351,1,1.0,1000,direct,Varecia_rubra,0.0,10
20,Solisorex_pearsoni,Eulipotyphla,Soricidae,Solisorex,EN,11.2957921534854,7.42838271936586,24.83131725,5.693875665,0.485332410029096,0.281547552060227,22.5141185617028,1,0.984,1000,direct,Solisorex_pearsoni,0.0,11
21,Indri_indri,Primates,Indriidae,Indri,CR,10.4777834411613,2.33945298898505,10.9761721077651,2.43606539800417,0.969992492781841,0.0587467320169043,11.271215715527,1,1.0,1000,direct,Indri_indri,0.0,12
22,Manis_crassicaudata,Pholidota,Manidae,Manis,EN,10.3805169266787,6.05213803366778,21.2727951200673,5.78760821861504,0.487398791112181,0.294179283478246,6.80566695792007,1,1.0,1000,direct,Manis_crassicaudata,0.0,13
23,Hypogeomys_antimena,Rodentia,Nesomyidae,Hypogeomys,CR,10.3008976882293,3.0549797311084,10.8597365120737,2.96045607445083,0.969031333205242,0.0609183163912893,9.72751231063368,1,0.984,1000,direct,Hypogeomys_antimena,0.0,14
24,Ailurus_fulgens,Carnivora,Ailuridae,Ailurus,EN,9.70857183717701,5.57042467723476,20.31460987,3.514355915,0.486207987129446,0.281093695747637,20.2370479331,1,1.0,1000,direct,Ailurus_fulgens,0.0,15
25,Mystacina_robusta,Chiroptera,Mystacinidae,Mystacina,CR,9.51965559243238,4.53241511821956,10.0589504654225,4.71059398105612,0.970552445223898,0.0630151400127725,4.62739623117148,1,1.0,1000,direct,Mystacina_robusta,0.0,16
27,Neohylomys_hainanensis,Eulipotyphla,Erinaceidae,Neohylomys,EN,9.08741115835165,5.04528443682103,17.8405150559185,3.60643258695394,0.497897419964513,0.287806923582753,18.17555097967,1,1.0,1000,direct,Neohylomys_hainanensis,0.0,17
28,Pongo_abelii,Primates,Hominidae,Pongo,CR,9.07893809047151,1.90926475997548,9.55068613066188,1.8957187650385,0.970337072830097,0.0626589653720927,2.0097940558689,1,1.0,1000,direct,Pongo_abelii,0.0,18
29,Pongo_pygmaeus,Primates,Hominidae,Pongo,CR,9.07487390306284,1.91436173147808,9.51989859223483,1.92989462272,0.970496380151356,0.0626699867613592,2.0097940558689,1,1.0,1000,direct,Pongo_pygmaeus,0.0,19
30,Mirimiri_acrodonta,Chiroptera,Pteropodidae,Mirimiri,CR,8.96216293455609,2.31399738422893,9.37569033833381,2.37949546214124,0.972014482950201,0.0617597947941174,8.69163652187902,1,0.965,1000,direct,Mirimiri_acrodonta,0.0,20
31,Lipotes_vexillifer,Artiodactyla,Lipotidae,Lipotes,CR,8.79674332645601,1.84244597595333,9.21785343376307,1.84782389243277,0.971487706269254,0.0605287664654335,8.6685384082747,1,0.986,1000,direct,Lipotes_vexillifer,0.0,21
32,Galemys_pyrenaicus,Eulipotyphla,Talpidae,Galemys,EN,8.59451777892427,5.24717847493974,17.5119502512448,6.61802005446437,0.475060464888952,0.291477875834344,12.583411617353,1,1.0,1000,direct,Galemys_pyrenaicus,0.0,22
33,Bradypus_torquatus,Pilosa,Bradypodidae,Bradypus,EN,7.9187935569245,4.58014772569058,16.3467699150738,4.92040924517498,0.472051599209105,0.291228960577283,12.7363018402141,1,1.0,1000,direct,Bradypus_torquatus,0.0,23
34,Cheirogaleus_sibreei,Primates,Cheirogaleidae,Cheirogaleus,CR,7.65581152986988,2.38202504605327,8.00481657648464,2.46739453581763,0.970705609022416,0.0590220693147838,7.10353949555482,1,0.949,1000,direct,Cheirogaleus_sibreei,0.0,24
35,Dicerorhinus_sumatrensis,Perissodactyla,Rhinocerotidae,Dicerorhinus,CR,7.4559502653093,2.91692112056289,7.77050448928329,3.08162283410894,0.970552582153358,0.0640166266798522,6.403843556243,1,1.0,1000,direct,Dicerorhinus_sumatrensis,0.0,25
36,Bradypus_pygmaeus,Pilosa,Bradypodidae,Bradypus,CR,7.35241334562432,8.79553258559765,7.7332729167243,9.10147050482541,0.967518866204957,0.0637844103757803,6.2813185110724,1,0.873,1000,direct,Bradypus_pygmaeus,0.0,26
37,Bunolagus_monticularis,Lagomorpha,Leporidae,Bunolagus,CR,7.35225982767196,2.74112096961431,7.64927746300897,2.77326207289781,0.970450772009991,0.0600881893813111,6.41202883017328,1,0.921,1000,direct,Bunolagus_monticularis,0.0,27
38,Mystacina_tuberculata,Chiroptera,Mystacinidae,Mystacina,VU,7.22241031120793,2.45649810622642,30.3368324334319,6.52923732969241,0.242859398620689,0.0794655636130417,4.62739623117148,1,1.0,1000,direct,Mystacina_tuberculata,0.0,28
40,Pseudoryx_nghetinhensis,Artiodactyla,Bovidae,Pseudoryx,CR,6.90285015224545,2.21455593591366,7.25037895948419,2.23124365359993,0.971654723932162,0.0538582222707426,6.45464263496204,1,0.982,1000,direct,Pseudoryx_nghetinhensis,0.0,29
41,Zaglossus_attenboroughi,Monotremata,Tachyglossidae,Zaglossus,CR,6.84003522010026,5.10925397443714,7.1748529080035,5.39966688130144,0.967455089452413,0.0647343697944022,5.01865801395542,1,0.998,1000,direct,Zaglossus_attenboroughi,0.0,30
42,Zaglossus_bruijnii,Monotremata,Tachyglossidae,Zaglossus,CR,6.82206609992293,5.23058897634913,7.15854305632152,5.47679463852373,0.967518866204957,0.0646934708696501,5.0577226906716,1,0.995,1000,direct,Zaglossus_bruijnii,0.0,31
43,Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,Phascolarctos,VU,6.70386612549364,2.23622774180289,28.0650221183788,3.9042442154002,0.241081713717168,0.0776844438419977,27.97987998172,1,1.0,1000,direct,Phascolarctos_cinereus,0.0,32
45,Macrotis_lagotis,Peramelemorphia,Thylacomyidae,Macrotis,VU,6.37241711038737,2.18009680732858,27.0089787344616,4.67255597540155,0.241438704112126,0.0766738956818199,6.10900274566065,1,1.0,1000,direct,Macrotis_lagotis,0.0,33
46,Macrotarsomys_ingens,Rodentia,Nesomyidae,Macrotarsomys,EN,6.29634559614022,3.64190123852787,13.8322207318871,3.32563577642485,0.479724149359584,0.254954612964261,12.3255877274089,1,0.987,1000,direct,Macrotarsomys_ingens,0.0,34
47,Platanista_gangetica,Artiodactyla,Platanistidae,Platanista,EN,6.25790843244763,3.56477247652546,13.031825705,2.637112185,0.489819036257043,0.276165838367673,12.6217422229254,1,0.998,1000,direct,Platanista_gangetica,0.0,35
48,Diceros_bicornis,Perissodactyla,Rhinocerotidae,Diceros,CR,6.19541410012036,1.2810941839314,6.55362393960427,1.35967537072073,0.970681108270359,0.0640212749972664,5.599863916168,1,1.0,1000,direct,Diceros_bicornis,0.0,36
49,Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,Rhinoceros,CR,5.87461090247561,1.32233184475454,6.16234602124141,1.3219349848205,0.970752204720894,0.0638020646465357,4.345315974799,1,1.0,1000,direct,Rhinoceros_sondaicus,0.0,37
50,Petauroides_volans,Diprotodontia,Pseudocheiridae,Petauroides,EN,5.84962973624491,3.18234964033321,12.3075982539548,2.55951973925892,0.473934003899485,0.285659657281705,11.147999463644,1,1.0,1000,direct,Petauroides_volans,0.0,38
51,Callistomys_pictus,Rodentia,Echimyidae,Callistomys,EN,5.81357847858348,3.07530986780078,11.638206675,2.83088518,0.49680441263765,0.271754012143866,11.4229983744968,1,0.982,1000,direct,Callistomys_pictus,0.0,39
52,Tokudaia_muenninki,Rodentia,Muridae,Tokudaia,CR,5.63935838480284,1.54085999041784,5.96492061451382,1.63654940999236,0.971256721251837,0.0598445632849638,4.156733661084,1,1.0,1000,direct,Tokudaia_muenninki,0.0,40
54,Latidens_salimalii,Chiroptera,Pteropodidae,Latidens,EN,5.60397188276529,3.91061056484496,12.4878966761295,4.09471901218035,0.496217463674415,0.295095160725581,10.0884761607533,1,0.952,1000,direct,Latidens_salimalii,0.0,41
55,Potorous_gilbertii,Diprotodontia,Potoroidae,Potorous,CR,5.59442712551335,1.39267967022714,5.93217795118547,1.54285567562636,0.96740548127805,0.0656830960214105,3.8228454137195,1,1.0,1000,direct,Potorous_gilbertii,0.0,42
57,Allocebus_trichotis,Primates,Cheirogaleidae,Allocebus,EN,5.51079508736354,3.01176304505171,11.0660506100007,2.57979891124463,0.490183656289765,0.287926927857761,11.298743075443,1,1.0,1000,direct,Allocebus_trichotis,0.0,43
59,Choeropsis_liberiensis,Artiodactyla,Hippopotamidae,Choeropsis,EN,5.47898031187781,2.90707215802044,11.0693905030137,2.60972887493589,0.492824666571706,0.277272615103188,4.704819510962,1,1.0,1000,direct,Choeropsis_liberiensis,0.0,44
60,Propithecus_coquereli,Primates,Indriidae,Propithecus,CR,5.45093422563003,1.562460323826,5.71609405117235,1.6438886415438,0.970101068965987,0.0592863115158967,0.95036508010573,1,1.0,1000,direct,Propithecus_coquereli,0.0,45
61,Propithecus_tattersalli,Primates,Indriidae,Propithecus,CR,5.4471726549211,1.53642363668578,5.76109527573718,1.61306371693104,0.969992492781841,0.0590220693147838,0.96016578812606,1,1.0,1000,direct,Propithecus_tattersalli,0.0,46
63,Propithecus_deckenii,Primates,Indriidae,Propithecus,CR,5.44403660374777,1.61586310417858,5.69535384566065,1.57806450619219,0.970140448847516,0.0587555618040333,0.39296514351075,1,1.0,1000,direct,Propithecus_deckenii,0.0,47
64,Propithecus_verreauxi,Primates,Indriidae,Propithecus,CR,5.43536851700163,1.61989188669382,5.73032586735628,1.58802067858873,0.970140448847516,0.0587555618040333,0.39836858085876,1,1.0,1000,direct,Propithecus_verreauxi,0.0,48
65,Pygathrix_cinerea,Primates,Cercopithecidae,Pygathrix,CR,5.34719457050772,1.28856315548599,5.62249511562777,1.29437474855997,0.970168698415343,0.0625772058805667,2.1687867699307,1,1.0,1000,direct,Pygathrix_cinerea,0.0,49
66,Pygathrix_nemaeus,Primates,Cercopithecidae,Pygathrix,CR,5.31877239896014,1.25555597812855,5.59306119391306,1.31344926146585,0.970267930434586,0.0625544495736062,1.7286525300609,1,1.0,1000,direct,Pygathrix_nemaeus,0.0,50
67,Pygathrix_nigripes,Primates,Cercopithecidae,Pygathrix,CR,5.30089101665198,1.25210807486643,5.58860009708536,1.34015803069723,0.970267930434586,0.0626058754060843,1.7286525300609,1,1.0,1000,direct,Pygathrix_nigripes,0.0,51
68,Santamartamys_rufodorsalis,Rodentia,Echimyidae,Santamartamys,CR,5.21449808793133,1.94425020875315,5.48966896392102,1.99664841590557,0.971195634328994,0.0581255461919219,5.38231123624001,1,0.961,1000,direct,Santamartamys_rufodorsalis,0.0,52
69,Parantechinus_apicalis,Dasyuromorphia,Dasyuridae,Parantechinus,EN,5.15434602724495,2.8356441085088,10.6504422681012,1.99482557631255,0.477873992604072,0.277377566494308,10.729721059391,1,1.0,1000,direct,Parantechinus_apicalis,0.0,53
70,Gorilla_gorilla,Primates,Hominidae,Gorilla,CR,5.08464781872611,1.18406787679031,5.31579659628527,1.20703746960099,0.970732182770476,0.0625673258498765,1.1484672296089,1,1.0,1000,direct,Gorilla_gorilla,0.0,54
71,Gorilla_beringei,Primates,Hominidae,Gorilla,CR,5.07178757252691,1.18751070299504,5.33401090459406,1.20157295443985,0.970925260099311,0.0617369903915672,1.1484672296089,1,1.0,1000,direct,Gorilla_beringei,0.0,55
72,Tapirus_indicus,Perissodactyla,Tapiridae,Tapirus,EN,5.06129277559993,2.86856831014063,10.3618830600721,1.99215680828868,0.488884130876556,0.278400794456661,10.137294306357,1,1.0,1000,direct,Tapirus_indicus,0.0,56
73,Propithecus_candidus,Primates,Indriidae,Propithecus,CR,5.02281487531583,1.86593960853652,5.29497639456943,1.91690558976771,0.970101068965987,0.0590220693147838,1.12310259137101,1,1.0,1000,direct,Propithecus_candidus,0.0,57
74,Propithecus_coronatus,Primates,Indriidae,Propithecus,CR,5.00115278077807,1.89810873774647,5.34551341676937,1.93646460897904,0.969992492781841,0.0586357699999256,1.18439717259204,1,1.0,1000,direct,Propithecus_coronatus,0.0,58
75,Okapia_johnstoni,Artiodactyla,Giraffidae,Okapia,EN,4.62926618957885,2.58002788997201,9.38061589769566,2.08588992911636,0.488884130876556,0.270393031026851,7.892312417003,1,1.0,1000,direct,Okapia_johnstoni,0.0,59
77,Chaetomys_subspinosus,Rodentia,Erethizontidae,Chaetomys,VU,4.53836128716239,1.68112265074375,18.992933735,5.21295599499999,0.244328775509288,0.0750378041694619,19.54753145838,1,1.0,1000,direct,Chaetomys_subspinosus,0.0,60
78,Dasyurus_hallucatus,Dasyuromorphia,Dasyuridae,Dasyurus,EN,4.41771717261734,2.52838773638245,9.15209893693389,1.63164461961702,0.477873992604072,0.27762240532749,9.237434752752,1,1.0,1000,direct,Dasyurus_hallucatus,0.0,61
79,Prolemur_simus,Primates,Lemuridae,Prolemur,CR,4.40926343722351,1.10236150498458,4.63072761762168,1.15844237391655,0.970168698415343,0.0596718604998523,4.694838026286,1,1.0,1000,direct,Prolemur_simus,0.0,62
80,Platacanthomys_lasiurus,Rodentia,Platacanthomyidae,Platacanthomys,VU,4.38764319858121,4.56402473611318,18.3462955267798,18.313777466258,0.245615576217225,0.075899658701331,18.483391676102,1,1.0,1000,direct,Platacanthomys_lasiurus,0.0,63
83,Propithecus_perrieri,Primates,Indriidae,Propithecus,CR,4.25401265354573,1.7819968025029,4.47527907014377,1.84111249729733,0.969992492781841,0.0587467320169043,1.2261996552491,1,1.0,1000,direct,Propithecus_perrieri,0.0,64
84,Rhynchomeles_prattorum,Peramelemorphia,Peramelidae,Rhynchomeles,EN,4.24288680922552,3.56517362440296,8.56811598934106,5.87162363186616,0.482213169737514,0.27081882583176,9.631256764466,1,1.0,1000,direct,Rhynchomeles_prattorum,0.0,65
85,Phyllomys_mantiqueirensis,Rodentia,Echimyidae,Phyllomys,CR,4.24128716120243,1.83019602585084,4.45471257784179,1.86666034481329,0.971917945114711,0.0567272189991099,3.55038385011866,1,0.898,1000,direct,Phyllomys_mantiqueirensis,0.0,66
86,Hippopotamus_amphibius,Artiodactyla,Hippopotamidae,Hippopotamus,VU,4.19482637079917,1.87844621814882,17.4882680203317,7.67717252520916,0.245036159814798,0.0772746674980673,1.25442879520455,1,1.0,1000,direct,Hippopotamus_amphibius,0.0,67
88,Plecotus_sardus,Chiroptera,Vespertilionidae,Plecotus,CR,4.15176873291222,2.04157184606351,4.37692259115495,2.09484909546081,0.973278697082507,0.0537002744007925,4.17395163960118,1,0.879,1000,direct,Plecotus_sardus,0.0,68
91,Smutsia_gigantea,Pholidota,Manidae,Smutsia,EN,4.12004432540581,2.59819230611887,8.49696798896142,3.1854514506827,0.486437580716684,0.293573302089991,5.8117235335683,1,1.0,1000,direct,Smutsia_gigantea,0.0,69
93,Cricetus_cricetus,Rodentia,Cricetidae,Cricetus,CR,4.07173239653932,2.28999795755492,4.30039154664084,2.40731779303655,0.967589098252418,0.0616373966628061,3.53903878739868,1,0.812,1000,direct,Cricetus_cricetus,0.0,70
95,Propithecus_diadema,Primates,Indriidae,Propithecus,CR,3.96220953013344,1.93374764568465,4.1589131028315,1.95589605100699,0.969992492781841,0.0586357699999256,0.79908508627972,1,1.0,1000,direct,Propithecus_diadema,0.0,71
96,Ailurops_melanotis,Diprotodontia,Phalangeridae,Ailurops,CR,3.92607319263083,2.51305445610102,4.17982765947073,2.65957520375948,0.969017552722647,0.0652070892991468,3.04457053286206,1,0.99,1000,direct,Ailurops_melanotis,0.0,72
99,Pentalagus_furnessi,Lagomorpha,Leporidae,Pentalagus,EN,3.90242123396658,2.51611024506355,8.5998597660095,3.22131137060988,0.487816086382669,0.270775064020241,6.38643149556288,1,0.919,1000,direct,Pentalagus_furnessi,0.0,73
100,Simias_concolor,Primates,Cercopithecidae,Simias,CR,3.89576632285501,1.37863745419686,4.13871672593752,1.41232359931578,0.970267930434586,0.0625250770462054,1.7094248680988,1,1.0,1000,direct,Simias_concolor,0.0,74
101,Delanymys_brooksi,Rodentia,Nesomyidae,Delanymys,VU,3.88143849729195,2.66479641547403,17.6344519432956,10.8224878563584,0.240737277073419,0.0740262941485837,13.7631217432983,1,0.987,1000,direct,Delanymys_brooksi,0.0,75
102,Sarcophilus_harrisii,Dasyuromorphia,Dasyuridae,Sarcophilus,EN,3.86793204237025,2.17510283109693,8.07147666159001,1.45999919556782,0.478567228635719,0.278473969120477,8.091462485908,1,1.0,1000,direct,Sarcophilus_harrisii,0.0,76
103,Oryctolagus_cuniculus,Lagomorpha,Leporidae,Oryctolagus,EN,3.86784152587805,2.54954982261735,8.32175466353026,2.78732060646046,0.488202543034757,0.270465815118776,7.18801321527454,1,0.914,1000,direct,Oryctolagus_cuniculus,0.0,77
104,Peromyscus_mayensis,Rodentia,Cricetidae,Peromyscus,CR,3.84131417436632,0.894970677129759,4.04083615000126,0.871611022704864,0.970198921405592,0.0594457932000437,3.38042301108534,1,0.886,1000,direct,Peromyscus_mayensis,0.0,78
105,Suncus_dayi,Eulipotyphla,Soricidae,Suncus,EN,3.83382954778733,3.54618606733652,8.66559806108706,6.49831869352483,0.487266487211265,0.280884959368886,6.71560450431122,1,0.901,1000,direct,Suncus_dayi,0.0,79
107,Caprolagus_hispidus,Lagomorpha,Leporidae,Caprolagus,EN,3.77721191127624,2.57100086184926,8.245937002634,3.16079013228245,0.488034627054486,0.270775064020241,6.89838755515055,1,0.876,1000,direct,Caprolagus_hispidus,0.0,80
108,Petaurus_abidi,Diprotodontia,Petauridae,Petaurus,CR,3.75899593327083,2.61253825826207,3.99825011663443,2.72808761331369,0.968318623716859,0.0662981227538091,3.60742566376059,1,0.822,1000,direct,Petaurus_abidi,0.0,81
109,Geocapromys_ingrahami,Rodentia,Echimyidae,Geocapromys,CR,3.67217609599225,1.32169321246379,3.84580761587034,1.34289551111621,0.971348387062748,0.0589333814869302,1.25495587538469,1,1.0,1000,direct,Geocapromys_ingrahami,0.0,82
112,Solenodon_cubanus,Eulipotyphla,Solenodontidae,Atopogale,EN,3.64338369600516,3.68763034575097,6.96275785459991,7.1063169164118,0.472501746298596,0.291945020876848,4.59463059576743,1,1.0,1000,synonym:MSW3,Atopogale_cubana,0.0,83
113,Akodon_latebricola,Rodentia,Cricetidae,Neomicroxus,EN,3.61050804668105,2.15889039389405,7.87077751610101,1.87769165597672,0.479690237020728,0.263690836263993,7.03810858763529,1,0.948,1000,synonym:MSW3,Neomicroxus_latebricola,0.0,84
115,Propithecus_edwardsi,Primates,Indriidae,Propithecus,EN,3.57885597643301,2.12007386323333,7.12314585828501,1.79538944888906,0.48556610495807,0.286703308919812,0.8002408461304,1,1.0,1000,direct,Propithecus_edwardsi,0.0,85
116,Pipanacoctomys_aureus,Rodentia,Octodontidae,Pipanacoctomys,CR,3.56502198472012,1.23490962095655,3.76284162808282,1.28591747779165,0.970732380734455,0.0581478964675684,3.784716165629,1,0.999,1000,direct,Pipanacoctomys_aureus,0.0,86
118,Pteronura_brasiliensis,Carnivora,Mustelidae,Pteronura,EN,3.54513319619018,2.14433407624602,7.49676451587245,1.54781295648303,0.482284987725897,0.280629564923994,7.596889341843,1,1.0,1000,direct,Pteronura_brasiliensis,0.0,87
120,Lepilemur_jamesorum,Primates,Lepilemuridae,Lepilemur,CR,3.49381666795663,1.57368978862645,3.6562959736706,1.6855388230655,0.970903392170865,0.0584723471221642,2.41150235167994,1,0.913,1000,synonym:nominalName,Lepilemur_jamesi,0.0,88
121,Priodontes_maximus,Cingulata,Tolypeutidae,Priodontes,VU,3.49224012772197,1.36551034176301,14.8817615960859,4.02561831036164,0.237561333857516,0.0783467590074948,15.063860148262,1,1.0,1000,direct,Priodontes_maximus,0.0,89
123,Eupetaurus_cinereus,Rodentia,Sciuridae,Eupetaurus,EN,3.45423833434016,1.93435999166901,7.20520292797881,2.26114971897492,0.49314630222302,0.273443145999136,7.0826966521077,1,0.993,1000,direct,Eupetaurus_cinereus,0.0,90
124,Cynogale_bennettii,Carnivora,Viverridae,Cynogale,EN,3.45365348492484,1.8958799533258,7.10227652932669,1.50780111117992,0.489819036257043,0.278404199047508,7.169347426808,1,1.0,1000,direct,Cynogale_bennettii,0.0,91
125,Zygogeomys_trichopus,Rodentia,Geomyidae,Zygogeomys,EN,3.44203321202529,1.88513106224938,7.1197836765,1.39131083075,0.487077943894182,0.271235064996952,7.189752656053,1,1.0,1000,direct,Zygogeomys_trichopus,0.0,92
127,Lagostrophus_fasciatus,Diprotodontia,Macropodidae,Lagostrophus,VU,3.41254648766034,1.14677709005212,14.426841285,2.443069095,0.241288103249052,0.0783232403549769,14.445242008467,1,1.0,1000,direct,Lagostrophus_fasciatus,0.0,93
128,Oreonax_flavicauda,Primates,Atelidae,Lagothrix,CR,3.41007818484189,3.08662525771162,3.55666470313515,3.30408420022552,0.970953998653753,0.0610163104031599,4.2583068781342,1,0.906,1000,synonym:MSW3,Lagothrix_flavicauda,0.0,94
130,Phataginus_tricuspis,Pholidota,Manidae,Phataginus,EN,3.34496351775249,3.77739976883325,6.3763326722119,7.45368351181992,0.48701700482296,0.293242953448215,3.4252270462062,1,0.996,1000,direct,Phataginus_tricuspis,0.0,95
131,Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,Myrmecophaga,VU,3.31859967863767,1.36308754566241,13.9674092524544,4.46026553485714,0.237791604364075,0.079754029188403,14.213051531121,1,1.0,1000,direct,Myrmecophaga_tridactyla,0.0,96
132,Spermophilus_suslicus,Rodentia,Sciuridae,Spermophilus,CR,3.3162245963531,1.31623550942748,3.50006781859479,1.30848181498883,0.971160169083264,0.0611714083393639,3.24557671604669,1,0.847,1000,direct,Spermophilus_suslicus,0.0,97
133,Equus_africanus,Perissodactyla,Equidae,Equus,CR,3.30156833069835,0.924234830850504,3.45691812935408,0.893191500983634,0.970552582153358,0.0639325201847936,3.17390444223196,1,0.914,1000,direct,Equus_africanus,0.0,98
134,Eubalaena_glacialis,Artiodactyla,Balaenidae,Eubalaena,CR,3.25205315687411,0.698209737716812,3.42549804104377,0.678461628058782,0.970903392170865,0.0590948226110889,3.37508256891505,1,0.968,1000,direct,Eubalaena_glacialis,0.0,99
135,Trinomys_yonenagae,Rodentia,Echimyidae,Trinomys,EN,3.24816115899463,1.85875292771586,6.76922296116941,2.11646817035363,0.492795564965308,0.271139022148859,6.67266208916993,1,0.97,1000,direct,Trinomys_yonenagae,0.0,100
136,Pseudocheirus_occidentalis,Diprotodontia,Pseudocheiridae,Pseudocheirus,CR,3.2148413823408,4.48059416268414,3.41201476474455,4.62836635599734,0.967744721841013,0.0667635565037434,4.05344887790879,1,0.773,1000,direct,Pseudocheirus_occidentalis,0.0,101
137,Feroculus_feroculus,Eulipotyphla,Soricidae,Feroculus,EN,3.15512523088944,3.04239935343578,6.88074206435896,5.98200162193806,0.487789885160026,0.283360908608199,5.44777081611268,1,0.863,1000,direct,Feroculus_feroculus,0.0,102
142,Hapalemur_aureus,Primates,Lemuridae,Hapalemur,CR,3.09186193654981,1.2335323969374,3.26019916187241,1.25205999010764,0.970168698415343,0.059402762362866,2.92224950674692,1,0.868,1000,direct,Hapalemur_aureus,0.0,103
143,Abrocoma_boliviensis,Rodentia,Abrocomidae,Abrocoma,CR,3.08992932104567,6.56484478591794,3.36673583508643,6.86257782681568,0.970732380734455,0.0581554944232545,4.33975525493901,1,0.681,1000,direct,Abrocoma_boliviensis,0.0,104
144,Nasalis_larvatus,Primates,Cercopithecidae,Nasalis,EN,3.08163358800421,1.72805240556011,6.23309081495409,1.35080131822547,0.486510715974722,0.287145968066641,1.7094248680988,1,1.0,1000,direct,Nasalis_larvatus,0.0,105
145,Habromys_simulatus,Rodentia,Cricetidae,Habromys,CR,3.05063744110217,1.0152222638339,3.22898122296714,1.04389025284107,0.970198921405592,0.0595365965256607,1.56540455413973,1,0.884,1000,direct,Habromys_simulatus,0.0,106
146,Habromys_chinanteco,Rodentia,Cricetidae,Habromys,CR,3.04955281253209,1.00983699803105,3.22904008331322,1.00000951229183,0.970306862514629,0.0594548516129259,1.58236685384615,1,0.886,1000,direct,Habromys_chinanteco,0.0,107
148,Tokudaia_tokunoshimensis,Rodentia,Muridae,Tokudaia,EN,3.02862469965986,1.90794811319183,5.85496185501185,2.71507260270963,0.492281920017614,0.283793021372734,1.104077914273,1,0.999,1000,direct,Tokudaia_tokunoshimensis,0.0,108
149,Tokudaia_osimensis,Rodentia,Muridae,Tokudaia,EN,2.98615239368103,1.8865498559595,5.90678378128453,2.90738446487605,0.492418670624126,0.284737143767266,1.104077914273,1,1.0,1000,direct,Tokudaia_osimensis,0.0,109
150,Rhinopithecus_avunculus,Primates,Cercopithecidae,Rhinopithecus,CR,2.95356366285376,0.950271177126011,3.11104741018029,0.998330398964552,0.970267930434586,0.0626058754060843,1.8156516872236,1,0.998,1000,direct,Rhinopithecus_avunculus,0.0,110
151,Zaglossus_bartoni,Monotremata,Tachyglossidae,Zaglossus,VU,2.95097685251813,1.83108625248969,12.5260845971942,7.03502545660593,0.238481760883011,0.0787416874081874,5.11923685144456,1,1.0,1000,direct,Zaglossus_bartoni,0.0,111
152,Macroderma_gigas,Chiroptera,Megadermatidae,Macroderma,VU,2.86987016613381,0.984980562931435,11.7192505526479,2.56479605059799,0.246953386379361,0.07735060543476,11.895525449209,1,1.0,1000,direct,Macroderma_gigas,0.0,112
