clade,species,RLcat,match,matched_IUCN_name,order,family
squamates,Elapognathus_minor,LC,direct,Elapognathus_minor,Squamata,Elapidae
squamates,Elapognathus_coronatus,LC,direct,Elapognathus_coronatus,Squamata,Elapidae
squamates,Brachyurophis_fasciolatus,LC,direct,Brachyurophis_fasciolatus,Squamata,Elapidae
squamates,Rhinoplocephalus_bicolor,LC,direct,Rhinoplocephalus_bicolor,Squamata,Elapidae
squamates,Cryptophis_nigrostriatus,LC,direct,Cryptophis_nigrostriatus,Squamata,Elapidae
squamates,Cryptophis_boschmai,LC,direct,Cryptophis_boschmai,Squamata,Elapidae
squamates,Cryptophis_pallidiceps,LC,direct,Cryptophis_pallidiceps,Squamata,Elapidae
squamates,Cryptophis_nigrescens,LC,direct,Cryptophis_nigrescens,Squamata,Elapidae
squamates,Cryptophis_incredibilis,LC,direct,Cryptophis_incredibilis,Squamata,Elapidae
squamates,Denisonia_maculata,DD,direct,Denisonia_maculata,Squamata,Elapidae
squamates,Denisonia_devisi,LC,direct,Denisonia_devisi,Squamata,Elapidae
squamates,Brachyurophis_approximans,LC,direct,Brachyurophis_approximans,Squamata,Elapidae
squamates,Simoselaps_warro,DD,GBIF_accepted,Antaioserpens_warro,Squamata,Elapidae
squamates,Acanthophis_laevis,LC,direct,Acanthophis_laevis,Squamata,Elapidae
squamates,Acanthophis_rugosus,LC,direct,Acanthophis_rugosus,Squamata,Elapidae
squamates,Acanthophis_praelongus,LC,direct,Acanthophis_praelongus,Squamata,Elapidae
squamates,Acanthophis_antarcticus,LC,direct,Acanthophis_antarcticus,Squamata,Elapidae
squamates,Acanthophis_wellsi,LC,direct,Acanthophis_wellsi,Squamata,Elapidae
squamates,Acanthophis_hawkei,VU,direct,Acanthophis_hawkei,Squamata,Elapidae
squamates,Acanthophis_pyrrhus,LC,direct,Acanthophis_pyrrhus,Squamata,Elapidae
squamates,Pseudechis_papuanus,DD,direct,Pseudechis_papuanus,Squamata,Elapidae
squamates,Pseudechis_rossignolii,DD,direct,Pseudechis_rossignolii,Squamata,Elapidae
squamates,Pseudechis_guttatus,LC,direct,Pseudechis_guttatus,Squamata,Elapidae
squamates,Pseudechis_colletti,LC,direct,Pseudechis_colletti,Squamata,Elapidae
squamates,Pseudechis_butleri,LC,direct,Pseudechis_butleri,Squamata,Elapidae
squamates,Pseudechis_australis,LC,direct,Pseudechis_australis,Squamata,Elapidae
squamates,Pseudechis_pailsei,LC,GBIF_iucn_link,Pseudechis_pailsei,Squamata,Elapidae
squamates,Pseudechis_porphyriacus,LC,direct,Pseudechis_porphyriacus,Squamata,Elapidae
squamates,Pseudechis_weigeli,LC,direct,Pseudechis_weigeli,Squamata,Elapidae
squamates,Micropechis_ikaheka,LC,direct,Micropechis_ikaheka,Squamata,Elapidae
squamates,Toxicocalamus_loriae,LC,direct,Toxicocalamus_loriae,Squamata,Elapidae
squamates,Cacophis_squamulosus,LC,direct,Cacophis_squamulosus,Squamata,Elapidae
squamates,Cacophis_churchilli,LC,direct,Cacophis_churchilli,Squamata,Elapidae
squamates,Cacophis_krefftii,LC,direct,Cacophis_krefftii,Squamata,Elapidae
squamates,Cacophis_harriettae,LC,direct,Cacophis_harriettae,Squamata,Elapidae
squamates,Laticauda_semifasciata,NT,direct,Laticauda_semifasciata,Squamata,Elapidae
squamates,Laticauda_laticaudata,LC,direct,Laticauda_laticaudata,Squamata,Elapidae
squamates,Laticauda_schistorhynchus,VU,GBIF_accepted,Laticauda_schistorhyncha,Squamata,Elapidae
squamates,Laticauda_saintgironsi,LC,direct,Laticauda_saintgironsi,Squamata,Elapidae
squamates,Laticauda_crockeri,VU,direct,Laticauda_crockeri,Squamata,Elapidae
squamates,Laticauda_frontalis,NT,direct,Laticauda_frontalis,Squamata,Elapidae
squamates,Laticauda_colubrina,LC,direct,Laticauda_colubrina,Squamata,Elapidae
squamates,Laticauda_guineai,NT,direct,Laticauda_guineai,Squamata,Elapidae
squamates,Calliophis_intestinalis,LC,direct,Calliophis_intestinalis,Squamata,Elapidae
squamates,Calliophis_bivirgata,LC,direct,Calliophis_bivirgata,Squamata,Elapidae
squamates,Psammodynastes_pulverulentus,LC,direct,Psammodynastes_pulverulentus,Squamata,Pseudaspididae
squamates,Psammodynastes_pictus,LC,direct,Psammodynastes_pictus,Squamata,Pseudaspididae
squamates,Micrelaps_boettgeri,LC,GBIF_accepted,Micrelaps_vaillanti,Squamata,Micrelapidae
squamates,Micrelaps_muelleri,LC,direct,Micrelaps_muelleri,Squamata,Micrelapidae
squamates,Micrelaps_vaillanti,LC,direct,Micrelaps_vaillanti,Squamata,Micrelapidae
squamates,Micrelaps_bicoloratus,LC,direct,Micrelaps_bicoloratus,Squamata,Micrelapidae
squamates,Micrelaps_tchernovi,LC,GBIF_accepted,Micrelaps_muelleri,Squamata,Micrelapidae
squamates,Dieurostus_dussumieri,NT,direct,Dieurostus_dussumieri,Squamata,Homalopsidae
squamates,Calamophis_sharonbrooksae,DD,direct,Calamophis_sharonbrooksae,Squamata,Homalopsidae
squamates,Calamophis_jobiensis,DD,direct,Calamophis_jobiensis,Squamata,Homalopsidae
squamates,Calamophis_katesandersae,DD,direct,Calamophis_katesandersae,Squamata,Homalopsidae
squamates,Calamophis_ruuddelangi,DD,direct,Calamophis_ruuddelangi,Squamata,Homalopsidae
squamates,Cantoria_violacea,LC,direct,Cantoria_violacea,Squamata,Homalopsidae
squamates,Fordonia_leucobalia,LC,direct,Fordonia_leucobalia,Squamata,Homalopsidae
squamates,Gerarda_prevostiana,LC,direct,Gerarda_prevostiana,Squamata,Homalopsidae
squamates,Karnsophis_siantaris,NM,no_RedList_match,,Unassigned,Unassigned
squamates,Djokoiskandarus_annulata,DD,direct,Djokoiskandarus_annulata,Squamata,Homalopsidae
squamates,Bitia_hydroides,LC,direct,Bitia_hydroides,Squamata,Homalopsidae
squamates,Raclitia_indica,DD,direct,Raclitia_indica,Squamata,Homalopsidae
squamates,Kualatahan_pahangensis,DD,direct,Kualatahan_pahangensis,Squamata,Homalopsidae
squamates,Subsessor_bocourti,LC,direct,Subsessor_bocourti,Squamata,Homalopsidae
squamates,Heurnia_ventromaculata,DD,direct,Heurnia_ventromaculata,Squamata,Homalopsidae
squamates,Erpeton_tentaculatum,LC,direct,Erpeton_tentaculatum,Squamata,Homalopsidae
squamates,Phytolopsis_punctata,DD,direct,Phytolopsis_punctata,Squamata,Homalopsidae
squamates,Homalopsis_nigroventralis,LC,direct,Homalopsis_nigroventralis,Squamata,Homalopsidae
squamates,Homalopsis_hardwickii,DD,direct,Homalopsis_hardwickii,Squamata,Homalopsidae
squamates,Homalopsis_mereljcoxi,NM,no_RedList_match,,Squamata,Homalopsidae
squamates,Homalopsis_semizonata,NM,no_RedList_match,,Squamata,Homalopsidae
squamates,Homalopsis_buccata,LC,direct,Homalopsis_buccata,Squamata,Homalopsidae
squamates,Cerberus_australis,LC,direct,Cerberus_australis,Squamata,Homalopsidae
squamates,Cerberus_dunsoni,NM,no_RedList_match,,Squamata,Homalopsidae
squamates,Cerberus_schneiderii,NM,no_RedList_match,,Squamata,Homalopsidae
squamates,Cerberus_microlepis,DD,direct,Cerberus_microlepis,Squamata,Homalopsidae
squamates,Cerberus_rynchops,LC,direct,Cerberus_rynchops,Squamata,Homalopsidae
squamates,Gyiophis_vorisi,EN,direct,Gyiophis_vorisi,Squamata,Homalopsidae
squamates,Gyiophis_maculosa,DD,direct,Gyiophis_maculosa,Squamata,Homalopsidae
squamates,Myron_resetari,VU,direct,Myron_resetari,Squamata,Homalopsidae
squamates,Myron_karnsi,DD,direct,Myron_karnsi,Squamata,Homalopsidae
squamates,Myron_richardsonii,LC,direct,Myron_richardsonii,Squamata,Homalopsidae
squamates,Homalophis_gyii,DD,direct,Homalophis_gyii,Squamata,Homalopsidae
squamates,Homalophis_doriae,LC,direct,Homalophis_doriae,Squamata,Homalopsidae
squamates,Pseudoferania_polylepis,LC,direct,Pseudoferania_polylepis,Squamata,Homalopsidae
squamates,Mintonophis_pakistanicus,LC,direct,Mintonophis_pakistanicus,Squamata,Homalopsidae
squamates,Ferania_sieboldii,LC,direct,Ferania_sieboldii,Squamata,Homalopsidae
squamates,Hypsiscopus_plumbea,LC,direct,Hypsiscopus_plumbea,Squamata,Homalopsidae
squamates,Hypsiscopus_matannensis,DD,direct,Hypsiscopus_matannensis,Squamata,Homalopsidae
squamates,Myrrophis_chinensis,LC,direct,Myrrophis_chinensis,Squamata,Homalopsidae
squamates,Myrrophis_bennettii,LC,direct,Myrrophis_bennettii,Squamata,Homalopsidae
squamates,Enhydris_innominata,DD,direct,Enhydris_innominata,Squamata,Homalopsidae
squamates,Enhydris_longicauda,VU,direct,Enhydris_longicauda,Squamata,Homalopsidae
squamates,Enhydris_subtaeniata,LC,direct,Enhydris_subtaeniata,Squamata,Homalopsidae
squamates,Enhydris_jagorii,DD,direct,Enhydris_jagorii,Squamata,Homalopsidae
squamates,Enhydris_enhydris,LC,direct,Enhydris_enhydris,Squamata,Homalopsidae
squamates,Enhydris_chanardi,DD,direct,Enhydris_chanardi,Squamata,Homalopsidae
squamates,Miralia_alternans,DD,direct,Miralia_alternans,Squamata,Homalopsidae
squamates,Sumatranus_albomaculata,DD,direct,Sumatranus_albomaculata,Squamata,Homalopsidae
squamates,Brachyorrhos_raffrayi,DD,direct,Brachyorrhos_raffrayi,Squamata,Homalopsidae
squamates,Brachyorrhos_albus,LC,direct,Brachyorrhos_albus,Squamata,Homalopsidae
squamates,Brachyorrhos_wallacei,DD,direct,Brachyorrhos_wallacei,Squamata,Homalopsidae
squamates,Brachyorrhos_gastrotaenius,DD,direct,Brachyorrhos_gastrotaenius,Squamata,Homalopsidae
squamates,Azemiops_kharini,LC,GBIF_iucn_link,Azemiops_kharini,Squamata,Viperidae
squamates,Azemiops_feae,LC,direct,Azemiops_feae,Squamata,Viperidae
squamates,Tropidolaemus_laticinctus,NT,direct,Tropidolaemus_laticinctus,Squamata,Viperidae
squamates,Tropidolaemus_huttoni,DD,direct,Tropidolaemus_huttoni,Squamata,Viperidae
squamates,Tropidolaemus_subannulatus,LC,direct,Tropidolaemus_subannulatus,Squamata,Viperidae
squamates,Tropidolaemus_philippensis,LC,direct,Tropidolaemus_philippensis,Squamata,Viperidae
squamates,Tropidolaemus_wagleri,LC,direct,Tropidolaemus_wagleri,Squamata,Viperidae
squamates,Hypnale_hypnale,LC,direct,Hypnale_hypnale,Squamata,Viperidae
squamates,Hypnale_zara,NT,direct,Hypnale_zara,Squamata,Viperidae
squamates,Hypnale_nepa,EN,direct,Hypnale_nepa,Squamata,Viperidae
squamates,Calloselasma_rhodostoma,LC,direct,Calloselasma_rhodostoma,Squamata,Viperidae
squamates,Deinagkistrodon_acutus,VU,direct,Deinagkistrodon_acutus,Squamata,Viperidae
squamates,Garthius_chaseni,LC,direct,Garthius_chaseni,Squamata,Viperidae
squamates,Trimeresurus_cardamomensis,LC,direct,Trimeresurus_cardamomensis,Squamata,Viperidae
squamates,Trimeresurus_trigonocephalus,LC,GBIF_accepted,Craspedocephalus_trigonocephalus,Squamata,Viperidae
squamates,Trimeresurus_macrolepis,NT,GBIF_iucn_link,Trimeresurus_macrolepis,Squamata,Viperidae
squamates,Trimeresurus_gramineus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Trimeresurus_gunaleni,DD,direct,Trimeresurus_gunaleni,Squamata,Viperidae
squamates,Trimeresurus_malabaricus,LC,GBIF_accepted,Craspedocephalus_malabaricus,Squamata,Viperidae
squamates,Trimeresurus_nebularis,VU,direct,Trimeresurus_nebularis,Squamata,Viperidae
squamates,Trimeresurus_puniceus,LC,GBIF_accepted,Craspedocephalus_puniceus,Squamata,Viperidae
squamates,Trimeresurus_brongersmai,NT,GBIF_iucn_link,Trimeresurus_brongersmai,Squamata,Viperidae
squamates,Trimeresurus_borneensis,LC,GBIF_accepted,Craspedocephalus_borneensis,Squamata,Viperidae
squamates,Trimeresurus_wiroti,LC,GBIF_iucn_link,Trimeresurus_wiroti,Squamata,Viperidae
squamates,Trimeresurus_rubeus,VU,direct,Trimeresurus_rubeus,Squamata,Viperidae
squamates,Trimeresurus_toba,DD,direct,Trimeresurus_toba,Squamata,Viperidae
squamates,Trimeresurus_buniana,EN,direct,Trimeresurus_buniana,Squamata,Viperidae
squamates,Trimeresurus_hageni,LC,direct,Trimeresurus_hageni,Squamata,Viperidae
squamates,Trimeresurus_mcgregori,EN,direct,Trimeresurus_mcgregori,Squamata,Viperidae
squamates,Trimeresurus_flavomaculatus,LC,direct,Trimeresurus_flavomaculatus,Squamata,Viperidae
squamates,Trimeresurus_schultzei,LC,direct,Trimeresurus_schultzei,Squamata,Viperidae
squamates,Trimeresurus_sumatranus,LC,direct,Trimeresurus_sumatranus,Squamata,Viperidae
squamates,Trimeresurus_malcolmi,NT,direct,Trimeresurus_malcolmi,Squamata,Viperidae
squamates,Trimeresurus_sabahi,LC,direct,Trimeresurus_sabahi,Squamata,Viperidae
squamates,Trimeresurus_mutabilis,EN,direct,Trimeresurus_mutabilis,Squamata,Viperidae
squamates,Trimeresurus_sichuanensis,DD,direct,Trimeresurus_sichuanensis,Squamata,Viperidae
squamates,Trimeresurus_kanburiensis,EN,direct,Trimeresurus_kanburiensis,Squamata,Viperidae
squamates,Trimeresurus_venustus,VU,direct,Trimeresurus_venustus,Squamata,Viperidae
squamates,Trimeresurus_macrops,LC,direct,Trimeresurus_macrops,Squamata,Viperidae
squamates,Trimeresurus_vogeli,LC,direct,Trimeresurus_vogeli,Squamata,Viperidae
squamates,Trimeresurus_andalasensis,LC,GBIF_iucn_link,Trimeresurus_andalasensis,Squamata,Viperidae
squamates,Trimeresurus_strigatus,LC,GBIF_iucn_link,Trimeresurus_strigatus,Squamata,Viperidae
squamates,Trimeresurus_stejnegeri,LC,direct,Trimeresurus_stejnegeri,Squamata,Viperidae
squamates,Trimeresurus_gumprechti,LC,direct,Trimeresurus_gumprechti,Squamata,Viperidae
squamates,Trimeresurus_barati,LC,direct,Trimeresurus_barati,Squamata,Viperidae
squamates,Trimeresurus_truongsonensis,EN,direct,Trimeresurus_truongsonensis,Squamata,Viperidae
squamates,Trimeresurus_medoensis,DD,direct,Trimeresurus_medoensis,Squamata,Viperidae
squamates,Trimeresurus_yunnanensis,LC,direct,Trimeresurus_yunnanensis,Squamata,Viperidae
squamates,Trimeresurus_fasciatus,EN,direct,Trimeresurus_fasciatus,Squamata,Viperidae
squamates,Trimeresurus_fucatus,LC,direct,Trimeresurus_fucatus,Squamata,Viperidae
squamates,Trimeresurus_insularis,LC,direct,Trimeresurus_insularis,Squamata,Viperidae
squamates,Trimeresurus_cantori,EN,direct,Trimeresurus_cantori,Squamata,Viperidae
squamates,Trimeresurus_andersonii,LC,direct,Trimeresurus_andersonii,Squamata,Viperidae
squamates,Trimeresurus_labialis,CR,direct,Trimeresurus_labialis,Squamata,Viperidae
squamates,Trimeresurus_phuketensis,NM,no_RedList_match,,Squamata,Viperidae
squamates,Trimeresurus_erythrurus,LC,direct,Trimeresurus_erythrurus,Squamata,Viperidae
squamates,Trimeresurus_purpureomaculatus,LC,direct,Trimeresurus_purpureomaculatus,Squamata,Viperidae
squamates,Trimeresurus_albolabris,LC,direct,Trimeresurus_albolabris,Squamata,Viperidae
squamates,Trimeresurus_septentrionalis,LC,direct,Trimeresurus_septentrionalis,Squamata,Viperidae
squamates,Trimeresurus_tibetanus,LC,direct,Trimeresurus_tibetanus,Squamata,Viperidae
squamates,Trimeresurus_honsonensis,VU,direct,Trimeresurus_honsonensis,Squamata,Viperidae
squamates,Trimeresurus_popeiorum,LC,direct,Trimeresurus_popeiorum,Squamata,Viperidae
squamates,Ovophis_okinavensis,LC,direct,Ovophis_okinavensis,Squamata,Viperidae
squamates,Trimeresurus_gracilis,LC,direct,Trimeresurus_gracilis,Squamata,Viperidae
squamates,Gloydius_strauchi,LC,direct,Gloydius_strauchi,Squamata,Viperidae
squamates,Gloydius_liupanensis,LC,GBIF_iucn_link,Gloydius_liupanensis,Squamata,Viperidae
squamates,Gloydius_lijianlii,NM,no_RedList_match,,Squamata,Viperidae
squamates,Gloydius_intermedius,LC,direct,Gloydius_intermedius,Squamata,Viperidae
squamates,Gloydius_shedaoensis,VU,direct,Gloydius_shedaoensis,Squamata,Viperidae
squamates,Gloydius_saxatilis,LC,GBIF_accepted,Gloydius_intermedius,Squamata,Viperidae
squamates,Gloydius_halys,LC,direct,Gloydius_halys,Squamata,Viperidae
squamates,Gloydius_blomhoffii,LC,direct,Gloydius_blomhoffii,Squamata,Viperidae
squamates,Gloydius_brevicaudus,LC,GBIF_accepted,Gloydius_brevicauda,Squamata,Viperidae
squamates,Gloydius_himalayanus,LC,direct,Gloydius_himalayanus,Squamata,Viperidae
squamates,Gloydius_tsushimaensis,LC,direct,Gloydius_tsushimaensis,Squamata,Viperidae
squamates,Gloydius_ussuriensis,LC,direct,Gloydius_ussuriensis,Squamata,Viperidae
squamates,Gloydius_monticola,DD,direct,Gloydius_monticola,Squamata,Viperidae
squamates,Bothriechis_nigroviridis,LC,direct,Bothriechis_nigroviridis,Squamata,Viperidae
squamates,Bothriechis_lateralis,LC,direct,Bothriechis_lateralis,Squamata,Viperidae
squamates,Bothriechis_guifarroi,NM,no_RedList_match,,Squamata,Viperidae
squamates,Bothriechis_rowleyi,VU,direct,Bothriechis_rowleyi,Squamata,Viperidae
squamates,Bothriechis_aurifer,VU,direct,Bothriechis_aurifer,Squamata,Viperidae
squamates,Bothriechis_marchi,EN,direct,Bothriechis_marchi,Squamata,Viperidae
squamates,Bothriechis_thalassinus,EN,direct,Bothriechis_thalassinus,Squamata,Viperidae
squamates,Bothriechis_bicolor,LC,direct,Bothriechis_bicolor,Squamata,Viperidae
squamates,Bothriechis_supraciliaris,LC,direct,Bothriechis_supraciliaris,Squamata,Viperidae
squamates,Bothriechis_schlegelii,LC,direct,Bothriechis_schlegelii,Squamata,Viperidae
squamates,Atropoides_occiduus,LC,GBIF_accepted,Metlapilcoatlus_occiduus,Squamata,Viperidae
squamates,Atropoides_indomitus,EN,GBIF_accepted,Metlapilcoatlus_indomitus,Squamata,Viperidae
squamates,Atropoides_olmec,LC,GBIF_accepted,Metlapilcoatlus_olmec,Squamata,Viperidae
squamates,Atropoides_nummifer,NM,no_RedList_match,,Squamata,Viperidae
squamates,Atropoides_mexicanus,LC,GBIF_accepted,Metlapilcoatlus_mexicanus,Squamata,Viperidae
squamates,Porthidium_porrasi,LC,direct,Porthidium_porrasi,Squamata,Viperidae
squamates,Porthidium_volcanicum,DD,direct,Porthidium_volcanicum,Squamata,Viperidae
squamates,Porthidium_arcosae,EN,direct,Porthidium_arcosae,Squamata,Viperidae
squamates,Porthidium_lansbergii,LC,direct,Porthidium_lansbergii,Squamata,Viperidae
squamates,Porthidium_nasutum,LC,direct,Porthidium_nasutum,Squamata,Viperidae
squamates,Porthidium_yucatanicum,LC,direct,Porthidium_yucatanicum,Squamata,Viperidae
squamates,Porthidium_hespere,DD,direct,Porthidium_hespere,Squamata,Viperidae
squamates,Porthidium_dunni,LC,direct,Porthidium_dunni,Squamata,Viperidae
squamates,Porthidium_ophryomegas,LC,direct,Porthidium_ophryomegas,Squamata,Viperidae
squamates,Cerrophidion_godmani,LC,direct,Cerrophidion_godmani,Squamata,Viperidae
squamates,Cerrophidion_wilsoni,NM,no_RedList_match,,Squamata,Viperidae
squamates,Cerrophidion_sasai,LC,direct,Cerrophidion_sasai,Squamata,Viperidae
squamates,Cerrophidion_petlalcalensis,DD,direct,Cerrophidion_petlalcalensis,Squamata,Viperidae
squamates,Cerrophidion_tzotzilorum,LC,direct,Cerrophidion_tzotzilorum,Squamata,Viperidae
squamates,Atropoides_picadoi,LC,direct,Atropoides_picadoi,Squamata,Viperidae
squamates,Bothrocophias_microphthalmus,LC,direct,Bothrocophias_microphthalmus,Squamata,Viperidae
squamates,Bothrocophias_hyoprora,LC,direct,Bothrocophias_hyoprora,Squamata,Viperidae
squamates,Bothrocophias_andianus,LC,direct,Bothrocophias_andianus,Squamata,Viperidae
squamates,Bothrops_lojanus,VU,GBIF_accepted,Bothrocophias_lojanus,Squamata,Viperidae
squamates,Bothrocophias_myersi,NT,direct,Bothrocophias_myersi,Squamata,Viperidae
squamates,Bothrocophias_campbelli,VU,direct,Bothrocophias_campbelli,Squamata,Viperidae
squamates,Bothrops_ammodytoides,LC,direct,Bothrops_ammodytoides,Squamata,Viperidae
squamates,Bothrops_jonathani,DD,direct,Bothrops_jonathani,Squamata,Viperidae
squamates,Bothrops_alternatus,LC,direct,Bothrops_alternatus,Squamata,Viperidae
squamates,Bothrops_sanctaecrucis,LC,direct,Bothrops_sanctaecrucis,Squamata,Viperidae
squamates,Bothrops_itapetiningae,VU,direct,Bothrops_itapetiningae,Squamata,Viperidae
squamates,Bothrocophias_colombianus,LC,direct,Bothrocophias_colombianus,Squamata,Viperidae
squamates,Bothrops_fonsecai,LC,direct,Bothrops_fonsecai,Squamata,Viperidae
squamates,Bothrops_cotiara,LC,direct,Bothrops_cotiara,Squamata,Viperidae
squamates,Bothrops_ayerbei,DD,direct,Bothrops_ayerbei,Squamata,Viperidae
squamates,Bothrops_jararaca,LC,direct,Bothrops_jararaca,Squamata,Viperidae
squamates,Bothrops_alcatraz,VU,direct,Bothrops_alcatraz,Squamata,Viperidae
squamates,Bothrops_insularis,CR,direct,Bothrops_insularis,Squamata,Viperidae
squamates,Bothrops_diporus,LC,direct,Bothrops_diporus,Squamata,Viperidae
squamates,Bothrops_pubescens,LC,direct,Bothrops_pubescens,Squamata,Viperidae
squamates,Bothrops_otavioi,CR,direct,Bothrops_otavioi,Squamata,Viperidae
squamates,Bothrops_matogrossensis,LC,GBIF_accepted,Bothrops_mattogrossensis,Squamata,Viperidae
squamates,Bothrops_marmoratus,LC,direct,Bothrops_marmoratus,Squamata,Viperidae
squamates,Bothrops_neuwiedi,LC,direct,Bothrops_neuwiedi,Squamata,Viperidae
squamates,Bothrops_pauloensis,LC,direct,Bothrops_pauloensis,Squamata,Viperidae
squamates,Bothrops_lutzi,LC,direct,Bothrops_lutzi,Squamata,Viperidae
squamates,Bothrops_erythromelas,LC,direct,Bothrops_erythromelas,Squamata,Viperidae
squamates,Bothrops_taeniata,LC,GBIF_accepted,Bothrops_taeniatus,Squamata,Viperidae
squamates,Bothrops_chloromelas,LC,direct,Bothrops_chloromelas,Squamata,Viperidae
squamates,Bothrops_bilineata,LC,GBIF_accepted,Bothrops_bilineatus,Squamata,Viperidae
squamates,Bothrops_oligolepis,LC,direct,Bothrops_oligolepis,Squamata,Viperidae
squamates,Bothrops_pulchra,LC,GBIF_iucn_link,Bothrops_pulchra,Squamata,Viperidae
squamates,Bothrops_brazili,LC,direct,Bothrops_brazili,Squamata,Viperidae
squamates,Bothrops_jararacussu,LC,direct,Bothrops_jararacussu,Squamata,Viperidae
squamates,Bothrops_pirajai,EN,direct,Bothrops_pirajai,Squamata,Viperidae
squamates,Bothrops_venezuelensis,LC,direct,Bothrops_venezuelensis,Squamata,Viperidae
squamates,Bothrops_punctatus,LC,direct,Bothrops_punctatus,Squamata,Viperidae
squamates,Bothrops_medusa,EN,direct,Bothrops_medusa,Squamata,Viperidae
squamates,Bothrops_osbornei,VU,direct,Bothrops_osbornei,Squamata,Viperidae
squamates,Bothrops_asper,LC,direct,Bothrops_asper,Squamata,Viperidae
squamates,Bothrops_rhombeatus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Bothrops_marajoensis,LC,direct,Bothrops_marajoensis,Squamata,Viperidae
squamates,Bothrops_leucurus,LC,direct,Bothrops_leucurus,Squamata,Viperidae
squamates,Bothrops_atrox,LC,direct,Bothrops_atrox,Squamata,Viperidae
squamates,Bothrops_moojeni,LC,direct,Bothrops_moojeni,Squamata,Viperidae
squamates,Bothrops_caribbaeus,EN,direct,Bothrops_caribbaeus,Squamata,Viperidae
squamates,Bothrops_lanceolatus,EN,direct,Bothrops_lanceolatus,Squamata,Viperidae
squamates,Bothrops_barnetti,DD,direct,Bothrops_barnetti,Squamata,Viperidae
squamates,Bothrops_muriciensis,CR,direct,Bothrops_muriciensis,Squamata,Viperidae
squamates,Bothrops_pictus,LC,direct,Bothrops_pictus,Squamata,Viperidae
squamates,Mixcoatlus_barbouri,EN,direct,Mixcoatlus_barbouri,Squamata,Viperidae
squamates,Mixcoatlus_browni,NM,no_RedList_match,,Squamata,Viperidae
squamates,Mixcoatlus_melanurus,EN,direct,Mixcoatlus_melanurus,Squamata,Viperidae
squamates,Ophryacus_undulatus,VU,direct,Ophryacus_undulatus,Squamata,Viperidae
squamates,Lachesis_melanocephala,VU,direct,Lachesis_melanocephala,Squamata,Viperidae
squamates,Lachesis_stenophrys,NT,direct,Lachesis_stenophrys,Squamata,Viperidae
squamates,Lachesis_muta,LC,direct,Lachesis_muta,Squamata,Viperidae
squamates,Lachesis_acrochorda,LC,direct,Lachesis_acrochorda,Squamata,Viperidae
squamates,Agkistrodon_howardgloydi,NM,no_RedList_match,,Squamata,Viperidae
squamates,Agkistrodon_contortrix,LC,direct,Agkistrodon_contortrix,Squamata,Viperidae
squamates,Agkistrodon_bilineatus,NT,direct,Agkistrodon_bilineatus,Squamata,Viperidae
squamates,Agkistrodon_taylori,LC,direct,Agkistrodon_taylori,Squamata,Viperidae
squamates,Agkistrodon_russeolus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Agkistrodon_piscivorus,LC,direct,Agkistrodon_piscivorus,Squamata,Viperidae
squamates,Sistrurus_catenatus,LC,direct,Sistrurus_catenatus,Squamata,Viperidae
squamates,Sistrurus_miliarius,LC,direct,Sistrurus_miliarius,Squamata,Viperidae
squamates,Crotalus_campbelli,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_ruber,LC,direct,Crotalus_ruber,Squamata,Viperidae
squamates,Crotalus_catalinensis,CR,direct,Crotalus_catalinensis,Squamata,Viperidae
squamates,Crotalus_atrox,LC,direct,Crotalus_atrox,Squamata,Viperidae
squamates,Crotalus_tigris,LC,direct,Crotalus_tigris,Squamata,Viperidae
squamates,Crotalus_mitchellii,LC,direct,Crotalus_mitchellii,Squamata,Viperidae
squamates,Crotalus_adamanteus,LC,direct,Crotalus_adamanteus,Squamata,Viperidae
squamates,Crotalus_scutulatus,LC,direct,Crotalus_scutulatus,Squamata,Viperidae
squamates,Crotalus_viridis,LC,direct,Crotalus_viridis,Squamata,Viperidae
squamates,Crotalus_oreganus,LC,direct,Crotalus_oreganus,Squamata,Viperidae
squamates,Crotalus_cerberus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_stephensi,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_durissus,LC,direct,Crotalus_durissus,Squamata,Viperidae
squamates,Crotalus_simus,LC,direct,Crotalus_simus,Squamata,Viperidae
squamates,Crotalus_tzabcan,LC,direct,Crotalus_tzabcan,Squamata,Viperidae
squamates,Crotalus_ornatus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_culminatus,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_totonacus,LC,direct,Crotalus_totonacus,Squamata,Viperidae
squamates,Crotalus_molossus,LC,direct,Crotalus_molossus,Squamata,Viperidae
squamates,Crotalus_basiliscus,LC,direct,Crotalus_basiliscus,Squamata,Viperidae
squamates,Crotalus_stejnegeri,VU,direct,Crotalus_stejnegeri,Squamata,Viperidae
squamates,Crotalus_ericsmithi,NM,no_RedList_match,,Squamata,Viperidae
squamates,Crotalus_lannomi,DD,direct,Crotalus_lannomi,Squamata,Viperidae
squamates,Crotalus_horridus,LC,direct,Crotalus_horridus,Squamata,Viperidae
squamates,Crotalus_willardi,LC,direct,Crotalus_willardi,Squamata,Viperidae
