tree,PD,ePDloss
620,82037.4744863107,5627.59623491357
621,82339.5893106398,5523.8562095812
622,76535.7755491086,5131.56177154398
623,81476.2523320442,5599.39036613763
624,89000.3247194467,5859.901344434
625,79978.0331363591,5456.43400132193
626,87700.9510230859,5928.43087849883
627,84792.3190451817,5840.39253044989
628,91090.3520780639,6183.96694205499
629,83995.4543226512,5561.5052631739
630,81537.0355326848,5427.83479933481
631,87173.5676850013,5920.38436105057
632,78149.923650176,5342.74895794175
633,81185.92425699,5569.64853662186
634,82248.8745699118,5554.69646616003
635,90520.3514592894,6073.82126149537
636,92393.1715254517,6195.7254054293
637,85483.6693411438,5657.62195330019
638,91353.5842199583,6195.7784904325
639,81341.9301556808,5497.12842964322
640,88820.9860554691,5877.29402835162
641,80163.0636880146,5367.55515710765
642,88181.8662467373,5887.73511062042
643,85061.66222296,5853.10978274143
644,84436.2720752033,5680.79625535739
645,80442.3726352318,5447.28563794303
646,79109.9463859906,5235.87422848952
647,82034.4653846146,5426.47169190315
648,87042.4997246917,5862.34878595864
649,95309.991850404,6316.61660609076
650,83596.5445476848,5577.13375994358
651,86748.7383562663,5821.39441144426
652,91990.7143407929,6042.50098170857
653,81489.7308535107,5471.5893758003
654,79940.4959916502,5207.94056851818
655,75465.8095303363,5137.20313260283
656,77740.9064534706,5117.38321231424
657,91902.4906136932,6095.66719158575
658,78133.6110983602,5285.38773109776
659,89355.4377656921,6168.26552756771
660,81508.5403348735,5443.89079657426
661,83931.1510890646,5707.64547197337
662,78502.6136762956,5343.98140581771
663,79848.7848024794,5446.61804765608
664,94820.5410728642,6349.02900617152
665,81934.9811095622,5605.65306576404
666,83879.751362303,5626.74501341717
667,83943.6156598167,5602.25047056018
668,87060.4672176386,5916.44034007797
669,89137.46257525,6031.59125720616
670,84981.8557938406,5890.22505913129
671,82306.1327772392,5473.31963656514
672,83450.1659595018,5592.69767207851
673,84042.6411797862,5701.66242014257
674,82833.5122154023,5445.78110541718
675,84428.2336284784,5681.43185023938
676,81354.0130709173,5442.44948868481
677,82113.2583745958,5569.87641852617
678,82184.7442680868,5574.85177176333
679,82622.9731982807,5645.40664093626
680,85015.443714447,5686.97554730544
681,86770.050212217,5907.07037694474
682,82538.3178428896,5633.70244667565
683,82819.8621460428,5538.62660255451
684,88904.8596528267,6034.86431110324
685,81135.7094243956,5397.3393537566
686,87211.4667507618,5588.76593678391
687,83106.0606446345,5575.94712022591
688,89225.1910958049,5807.54679943969
689,89238.139331062,5833.31540162054
690,86960.4401521119,5772.35328265624
691,85206.8180834908,5758.79162680028
692,79014.5114106868,5205.4141364161
693,82832.6503613397,5469.33519294929
694,90009.9709098448,6111.66347383375
695,92515.4853975775,6126.68232641252
696,91704.0129186827,6159.97645155254
697,88749.2810013914,5956.38482273287
698,87511.7863824126,5820.8685250963
699,86270.0129256467,5900.54090581088
700,81676.8382351133,5433.1247942251
701,83474.9792749848,5545.97837426543
702,80465.9507713382,5441.39694300767
703,90900.3651832213,6124.88161788967
704,87958.1336960499,5827.91349923365
705,81787.5434309446,5403.21272911655
706,87707.6525089768,5837.64391877169
707,83040.6186752114,5609.98964280567
708,78860.2544553282,5271.75000211724
709,86727.6656030625,5897.28331312121
710,85322.833440871,5764.76352015328
711,82511.9424613251,5680.24782348768
712,86018.2327267921,6000.52823432594
713,84420.6464465606,5714.74667194632
714,79290.0570351873,5318.47754595797
715,82076.0932612036,5401.22503352207
716,86699.3156208939,5913.27532521377
717,84343.0030039803,5711.84470609574
718,95794.481457406,6264.48289366166
719,82075.8416208356,5528.63858577671
720,79955.2922595952,5424.95581150223
721,85752.7649853085,5705.73249610958
722,90467.9222570952,6084.01222326331
723,88883.7592067511,5963.35431675407
724,82655.6709309053,5457.67311563441
725,86753.7302858802,5660.8695678896
726,84379.4893016871,5653.61228342593
727,78094.1436978373,5350.97826304442
728,78070.003100673,5155.6975888521
729,88715.5410472908,5893.88221449476
730,87545.005030108,5696.06459870088
731,88285.0098280769,5919.58014984635
