EDGErank,EDrank,species,common_name,order,family,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp_frac,is_EDGE_species,n_trees,match,matched_IUCN_name,on_vgp_list,has_vgp_genome,vgp_placement_tier,vgp_name,vgp_accession
6273,5514,Hypsiboas_phaeopleura,,Anura,Hylidae,LC,0.32466645652087,0.528868080501219,6.49145982145002,10.0362631040336,0.0503199471318878,0.0272352304022274,8.96782703559,0.0,0,1000,GBIF_iucn_link,Boana_phaeopleura,False,False,,,
6274,5578,Kassina_mertensi,Mertens' Running Frog,Anura,Hyperoliidae,LC,0.324634310435994,0.479744690379368,6.39674813068344,9.51284296435825,0.0497573517824337,0.0274597856349734,8.17044714306518,0.0,0,1000,direct,Kassina_mertensi,False,False,,,
6275,5568,Scinax_flavoguttatus,Yellowbelly Snouted Treefrog,Anura,Hylidae,LC,0.324579442919393,0.472890466446469,6.41167069648719,8.95511808549084,0.0499243592736207,0.0271038896436753,7.92418819829363,0.0,0,1000,GBIF_accepted,Ololygon_flavoguttata,False,False,,,
6276,5364,Callulops_valvifer,,Anura,Microhylidae,LC,0.324460441866783,0.473181351150004,6.68825864187945,9.21822030119155,0.0499982588474332,0.0264279691560755,7.77024402273416,0.0,0,1000,direct,Callulops_valvifer,False,False,,,
6277,5435,Plethodon_chattahoochee,Chattahoochee Salamander,Caudata,Plethodontidae,LC,0.324375158359839,0.177519492633699,6.59529584854328,1.53698721342708,0.0517248337109123,0.0268781665258965,6.569160501331,0.0,0,1000,direct,Plethodon_chattahoochee,False,False,,,
6278,5451,Allobates_conspicuus,Manu Rocket Frog,Anura,Dendrobatidae,LC,0.32419233575805,0.212092731422094,6.56570718499894,2.8063509463316,0.0505201127755146,0.0282423382426772,5.90295843633389,0.0,0,1000,direct,Allobates_conspicuus,False,False,,,
6279,5300,Litoria_hilli,,Anura,Hylidae,LC,0.324141917331689,0.477495464139388,6.76786093170475,9.13955890104292,0.0503176596894369,0.0265399308158736,7.70563227909453,0.0,0,1000,direct,Litoria_hilli,False,False,,,
6280,5417,Aphantophryne_sabini,Guest House Guinea Frog,Anura,Microhylidae,LC,0.324045318343163,0.444163398721831,6.61558141524301,8.17155535063135,0.0500368161733118,0.0265170139582699,8.28158914577643,0.0,0,1000,direct,Aphantophryne_sabini,False,False,,,
6281,5314,Necturus_beyeri,Gulf Coast Waterdog,Caudata,Proteidae,LC,0.323883147869508,0.223826938523643,6.75433470960967,2.93548175335599,0.0517096291383061,0.0273296562590322,5.979823626,0.0,0,1000,direct,Necturus_beyeri,False,False,,,
6282,5559,Amietia_vandijki,Van Dijk's River Frog,Anura,Pyxicephalidae,LC,0.323564274657297,0.287733960933269,6.42460251690879,4.69064701901657,0.0506199320668392,0.0286343634496506,5.90244544322885,0.0,0,1000,direct,Amietia_vandijki,False,False,,,
6283,5401,Hypsiboas_stenocephalus,,Anura,Hylidae,LC,0.323537682972837,0.469225207667645,6.63391608554179,9.16148259495677,0.050955995318363,0.0271766098510881,7.99016119691091,0.0,0,1000,GBIF_accepted,Boana_stenocephala,False,False,,,
6284,5325,Ansonia_muelleri,Mueller’s Toad,Anura,Bufonidae,LC,0.323446262089682,0.255153298048703,6.73650352456609,4.27694741862784,0.0505432994236704,0.0285875809689748,5.65760836454278,0.0,0,1000,direct,Ansonia_muelleri,False,False,,,
6285,5253,Ameerega_braccata,,Anura,Dendrobatidae,LC,0.323164336988035,0.215366423834744,6.82622235778809,2.79533621647333,0.0502056544206936,0.0274601752675011,6.20683947676712,0.0,0,1000,direct,Ameerega_braccata,False,False,,,
