tree,PD,ePDloss
827,135215.594145287,21174.0422966471
828,132921.582458125,20797.1605272592
829,133044.083782235,21152.7077958031
830,136711.293823266,21445.4377218767
831,136026.082453529,21203.4839408975
832,134478.921100011,21290.07893521
833,134458.986574226,20378.5738944066
834,135402.774256231,21461.6431926022
835,130894.600157857,20240.8495615577
836,132924.184453517,20608.6127417171
837,131001.84024958,20172.9374858228
838,131207.750469283,20161.5161747195
839,126991.264021572,19395.1072356741
840,127197.911904792,19617.4998012624
841,129235.937364021,20208.6286918444
842,130467.240913543,20256.9199909029
843,133903.555758992,20647.2705852197
844,132967.389834473,20591.6271658921
845,133626.507579585,20290.1848125354
846,133704.260473786,20157.5342447736
847,129068.036088213,20226.9950850282
848,124238.283987942,18949.7501266711
849,124483.704603076,18971.1792542976
850,124662.003870121,19087.864531933
851,128737.488883389,20215.0984188946
852,131263.170141351,20354.7276567725
853,129074.963819522,20098.7292485886
854,123734.343579787,18888.7430046783
855,126132.768202245,19206.5837149286
856,129737.230122226,20202.5563659501
857,129951.465820396,19970.6353421823
858,132127.418160394,20734.0060179527
859,127798.774841532,19543.5948001625
860,134233.65501257,20825.0546724583
861,132720.633324702,20438.1036364547
862,130381.401620997,20094.381391434
863,134182.811497093,20753.6755723362
864,131567.969648616,20487.7336450114
865,134559.203875953,20940.8476591299
866,130392.148524542,20270.1605463258
867,133773.606262496,20582.9928451416
868,136998.351401864,21547.7062937011
869,134563.156606166,20741.1116099788
870,139031.41941876,21563.8048795246
871,136037.384126717,21205.5147449349
872,139124.209258172,21317.5303237215
873,135125.829926427,21319.5961922329
874,135388.533438864,21809.4045558329
875,136209.791464071,21325.3902266998
876,132354.275709248,20806.6622237386
877,130224.532089851,20035.3534227128
878,131799.166590813,20393.0745685253
879,131653.424092356,20792.1879867626
880,127692.536577736,20245.6321910739
881,135121.033457564,20938.8589343859
882,134940.770905605,20819.6611087014
883,137062.721617768,21447.7102067528
884,131681.056754998,20673.7940402201
885,135057.713549183,20577.1566094521
886,131823.234309422,21124.3600215245
887,138765.829230447,21663.3135035327
888,132577.489546334,20743.2267208719
889,130174.178302868,19918.849012538
890,130061.749210204,19998.2213889922
891,128049.517446589,19943.5329661555
892,129876.469488165,20003.1962628649
893,130145.14299658,19876.0255733831
894,129794.140775319,19964.4438494726
895,138062.003831801,21295.6711784427
896,130599.597040796,20215.4813845485
897,135119.889621128,20542.0357210201
898,134972.935625051,20885.9891561908
899,131512.754044738,20024.2258870912
900,131477.115590586,20001.9570300283
901,129026.939034451,19488.5042635503
902,133353.660616652,20508.5173078493
903,132609.541342394,20089.9657826217
904,128003.72962416,19629.8442400587
905,131344.491448322,20039.9591290125
906,130812.259006079,20076.840509903
907,132993.034467979,20438.1874822732
908,134574.449225785,20570.1771493531
909,137327.177035882,20884.4593603891
910,133026.036090535,20105.501800894
911,133582.05836323,19924.6349385067
912,131207.329896335,19745.931379998
913,131504.209896787,19717.6378995028
914,129052.348770437,19420.1797012127
915,132141.396091716,19972.8607904829
916,129744.815419153,19522.5580709992
917,131471.605474528,19826.8001854708
918,130705.359627425,20002.0777879433
919,132887.834557791,20141.806941177
920,131523.307425467,20203.8798858178
921,128849.26913586,18871.4216522343
922,132603.914320413,19750.0553182057
923,136589.151734268,20641.4869450175
924,138808.425166538,20638.2301807101
925,136738.164317783,20687.8900094076
926,132866.820134004,20052.6315300043
927,134672.015437111,20584.6770955577
928,132839.09217401,19706.8554991861
929,135724.339026015,20285.6625810255
930,134847.031456561,20542.6999749479
931,135818.893370392,21020.0041246885
932,133145.100347501,20482.7136857691
933,131066.735918061,20015.6211965204
934,132005.783884678,20334.728522753
935,128040.334094826,19692.532214676
936,126361.245148707,18882.056291703
937,126291.145266682,19154.0267105242
938,123839.276428887,19207.7886305121
939,125858.999988106,19192.865473186
940,129020.983976716,19899.0998966288
941,132069.745745518,20161.6813655128
942,131713.147122721,19911.0797151432
943,133294.99524325,20831.8217875235
944,132601.0078276,20190.2987324865
945,131041.258355302,20109.5607778457
946,133499.19037505,20133.5385196595
947,132647.166531496,20086.9301588861
948,132741.507220127,19599.4562561062
949,134215.488708433,20272.8283592056
950,131298.815258776,19917.2903287129
951,129111.233646241,19390.5511931819
952,131742.301146216,19426.8418670394
953,134873.625663065,20310.213801049
954,154519.856786966,23563.4106830429
955,135430.905168385,20559.3109941251
956,134138.144820235,20082.0915701221
957,135434.181678354,20934.9781950015
958,134821.472190276,20636.6082980301
959,135243.902017209,20169.5480108255
960,133556.858759284,20667.0423807724
961,137831.573442217,20968.4070009485
962,137429.887148981,20985.1626199812
963,136610.094887632,20642.151565079
964,135573.235621086,20531.9039868973
965,138128.973949704,21401.2659138348
966,137261.180731357,21102.0078198599
967,132829.191328558,20415.8362237384
968,131401.364701782,20697.0699773377
969,132665.047288257,20646.3641449563
970,133214.31970541,20209.2295554388
971,130277.206803524,20151.8864007412
972,134789.036950375,20822.770494925
973,133153.962475288,20541.7639235278
974,137904.809835816,20867.8160150666
975,135925.604659732,21187.9433200394
976,133379.488204431,20573.7407992902
977,131855.711806647,20146.1688302312
978,132508.440176177,20490.3121166706
979,136190.291925275,21216.717462918
980,129915.856708039,19877.9656036591
981,137969.662405132,21170.2048651504
982,135525.618894289,20202.0339590169
983,129057.119717949,19337.6102418031
984,129400.099215562,19937.012095796
985,129735.345719741,19901.4778740288
986,128536.630191758,19825.2208412413
987,130074.323931861,20092.462075117
988,129696.038198529,19997.8467760319
989,129119.39790978,20146.3277222857
990,127963.462543635,20075.1144003303
991,130077.665182903,20512.0441138807
992,131183.582877164,20400.8899291645
993,123953.854136824,19890.9112434204
994,122169.57639159,19096.5049488995
995,123940.822627138,19201.562412314
996,126058.294652828,20145.0823767151
997,126342.850847354,19583.9653682072
998,128374.512222564,20088.9643542095
999,126088.487259277,19830.7494922328
1000,129845.098121314,20034.0073819155
